54.545	18.218	10.000	3.000	-2.179	18.213	10.000	3.000	-2.176	83.624	160.497	125.306	20.526	1.919	1.498	21.926	233.951	146.840	4221.879	51.072	77.036	95.394	82.579	96.758	35.096	46.763	49.749	59.986	19.463	4.099	136.847	669.190	161.917	71.006	15.186	15.650	8.757	9.348	15.184	15.604	8.053	8.606	0.666	10.649	0.363	0.353	0.793	4.176	2.237	3.781	3.771	3.772	21.606	21.743	50.000	50.000	175.000	175.000	122.495	122.331	3.266	3.261	38.000	38.000
55.556	18.351	10.000	3.000	-2.271	18.345	10.000	3.000	-2.267	83.102	161.314	118.426	23.213	1.941	1.425	26.586	293.236	213.423	781.307	100.487	72.304	76.969	106.954	125.886	19.628	28.304	45.124	48.595	25.083	8.908	132.057	287.522	120.260	120.154	20.991	21.567	5.982	6.278	11.489	12.042	6.371	6.746	0.281	1.798	13.942	12.086	0.673	5.473	7.813	10.557	3.686	3.671	21.000	21.000	48.858	48.609	176.000	176.000	110.379	109.933	3.197	3.181	34.258	34.132
56.566	18.500	10.000	3.000	-2.370	18.494	10.000	3.000	-2.367	84.507	170.609	124.070	26.966	2.019	1.468	27.278	317.604	197.922	3047.799	104.407	84.034	98.760	128.162	132.272	26.560	35.491	56.131	64.848	22.830	5.559	89.694	374.938	135.767	96.629	7.824	8.610	15.255	15.884	8.653	9.565	13.525	14.083	4.627	6.052	17.011	14.552	1.412	3.797	33.329	3.867	3.800	3.809	21.166	21.293	50.280	50.379	176.000	176.000	132.032	132.254	3.222	3.235	40.766	40.601
57.576	18.642	10.000	3.000	-2.471	18.637	10.000	3.000	-2.467	84.093	164.400	122.242	26.006	1.955	1.454	25.643	218.128	164.579	1123.597	59.401	108.038	94.648	128.747	130.038	23.350	28.235	53.285	57.305	18.338	5.345	279.597	416.218	154.728	68.224	11.911	12.924	9.811	10.437	7.946	8.587	21.589	23.110	15.554	0.982	1.716	0.039	3.039	0.151	3.073	1.429	4.184	4.196	24.000	24.000	55.070	55.285	176.965	176.858	133.658	134.454	3.303	3.311	40.070	40.285
58.586	18.761	10.000	3.000	-2.567	18.757	10.000	3.000	-2.563	82.873	163.652	124.059	22.785	1.975	1.497	24.194	332.373	143.825	996.249	76.020	84.778	90.830	86.494	106.552	83.848	90.779	74.128	80.188	26.718	20.950	85.475	413.085	145.020	50.297	6.945	13.660	8.383	9.074	14.237	14.608	8.491	9.570	46.846	3.337	0.845	1.392	11.663	1.444	5.854	10.942	3.800	3.801	21.045	21.124	50.000	50.000	177.000	177.000	125.299	125.136	3.235	3.228	39.000	39.000
59.596	18.872	10.000	3.000	-2.680	18.868	10.000	3.000	-2.676	84.211	165.049	124.807	24.770	1.960	1.482	24.382	227.227	167.160	2150.494	104.909	72.125	90.213	114.744	118.116	79.234	95.355	31.146	36.402	39.115	10.601	151.761	809.405	85.451	56.668	10.049	11.260	8.246	8.904	17.832	18.398	9.754	11.998	1.575	11.046	3.772	5.873	0.920	8.178	0.758	8.967	3.809	3.809	21.993	21.991	49.994	49.991	176.000	176.009	121.683	121.686	3.210	3.210	37.995	38.000
60.606	18.946	10.000	3.000	-2.790	18.944	10.000	3.000	-2.785	85.531	171.127	121.186	30.438	2.001	1.417	29.184	330.210	208.360	436.350	58.636	90.388	94.337	90.048	105.409	22.203	24.670	26.885	45.430	18.333	20.220	103.913	349.608	113.866	108.108	9.832	10.778	7.079	7.481	9.590	10.761	9.709	10.407	0.206	5.217	1.121	0.785	0.518	4.197	9.523	9.848	3.540	3.540	20.000	20.000	47.000	47.000	176.000	176.000	107.900	107.918	3.170	3.168	34.000	34.000
61.616	18.993	10.000	3.000	-2.922	18.992	10.000	3.000	-2.916	83.333	166.996	118.389	31.131	2.004	1.421	29.107	279.016	177.544	1419.835	86.583	92.389	93.068	115.804	115.338	53.662	60.476	52.988	55.361	23.777	16.476	169.198	177.570	100.993	92.437	21.677	22.072	9.318	10.485	8.713	9.345	7.679	8.489	1.877	0.332	3.713	4.221	2.513	2.112	14.035	1.276	3.800	3.808	21.921	21.998	50.946	50.998	175.079	175.002	122.145	122.198	3.318	3.320	37.000	37.000
62.626	19.000	10.000	2.985	-3.077	19.000	10.000	2.988	-3.068	85.409	168.252	117.720	30.450	1.970	1.378	30.034	230.808	126.863	3989.596	92.454	85.852	100.708	99.903	105.048	38.411	47.901	55.847	62.169	46.728	5.660	123.400	202.409	107.084	74.138	10.890	16.324	11.181	11.934	7.854	8.471	8.744	9.811	6.513	0.326	0.350	26.583	1.959	2.364	2.282	17.951	3.678	3.667	21.000	21.000	48.249	48.097	176.000	176.000	127.829	127.274	3.066	3.062	41.536	41.322
63.636	19.000	10.000	2.875	-3.271	19.000	10.000	2.882	-3.260	83.565	161.644	118.536	28.145	1.934	1.418	26.668	314.651	193.500	1196.068	121.603	75.068	81.639	93.201	98.433	21.962	25.506	30.542	39.203	43.854	9.246	120.319	454.029	107.754	90.424	8.962	9.864	7.014	7.428	15.555	16.036	8.189	8.829	78.310	35.131	0.194	22.151	9.949	6.504	2.545	2.820	3.829	3.837	21.779	21.927	50.779	50.927	176.221	176.073	135.996	135.739	3.284	3.283	41.221	41.073
64.646	19.000	10.000	2.650	-3.541	19.000	10.000	2.661	-3.529	82.136	155.356	119.996	23.321	1.891	1.461	22.761	348.825	210.058	908.972	83.440	88.824	90.855	159.645	153.399	18.626	20.656	35.986	64.767	26.970	9.454	139.020	178.726	222.130	74.758	7.467	8.270	16.234	17.346	7.812	8.394	8.710	9.424	1.975	5.952	6.659	8.948	6.420	3.866	7.138	8.650	3.736	3.734	21.000	21.000	49.638	49.438	177.000	177.000	134.098	133.988	3.295	3.297	40.495	40.324
65.657	19.000	10.000	2.354	-3.841	19.000	10.000	2.368	-3.827	82.930	162.253	116.945	27.955	1.956	1.410	27.924	390.847	217.969	5187.365	122.732	68.384	79.113	86.559	105.358	34.838	44.237	62.573	68.271	33.412	5.243	78.205	276.113	132.474	35.625	10.113	11.304	8.800	9.917	14.455	15.512	16.235	17.624	4.963	2.739	38.595	1.710	0.641	0.069	9.323	0.843	3.529	3.557	20.049	20.194	47.078	47.312	178.000	178.000	121.978	123.859	3.185	3.199	38.275	38.714
66.667	19.000	10.000	2.057	-4.116	19.000	10.000	2.072	-4.102	85.960	170.141	116.511	30.805	1.979	1.355	31.521	296.658	227.400	1831.579	66.653	143.831	140.934	55.417	78.247	33.296	55.649	71.676	83.337	21.716	21.487	214.840	317.447	112.129	48.572	22.079	23.883	8.623	9.335	10.566	11.215	14.177	15.567	13.925	19.630	1.281	9.638	1.508	9.142	21.719	23.084	3.844	3.805	21.772	21.417	50.658	50.126	178.886	178.709	128.290	126.561	3.276	3.255	38.790	38.643
67.677	19.000	10.000	1.730	-4.402	19.000	10.000	1.747	-4.388	86.269	176.815	119.051	31.101	2.050	1.380	32.669	268.904	138.047	1432.045	109.217	95.103	102.614	68.960	92.377	23.145	33.553	35.764	45.502	41.403	14.703	269.227	124.772	98.159	59.285	9.329	10.429	8.350	10.179	5.848	8.882	17.238	17.621	0.190	10.016	5.167	0.334	0.496	2.243	0.890	0.294	3.720	3.721	21.000	21.000	49.000	49.000	179.000	179.000	128.504	128.587	3.219	3.215	40.000	40.000
68.687	19.000	10.000	1.455	-4.633	19.000	10.000	1.468	-4.622	84.093	166.850	117.561	30.735	1.984	1.398	29.541	207.683	198.471	1679.617	91.510	98.035	111.762	73.146	93.585	30.114	36.323	45.972	51.032	29.342	18.381	143.094	262.885	107.410	35.933	10.027	10.789	7.209	9.195	7.285	7.910	6.945	9.849	1.092	4.685	0.469	18.066	0.255	3.683	7.579	12.779	3.712	3.732	21.000	21.000	49.238	49.449	179.000	179.000	128.534	129.748	3.252	3.264	39.224	39.382
69.697	19.000	10.000	1.204	-4.838	19.000	10.000	1.213	-4.831	87.783	184.515	121.927	34.000	2.102	1.389	33.920	278.920	180.297	744.526	119.469	100.267	99.879	91.943	91.459	26.289	29.788	51.109	65.083	37.177	14.982	290.696	561.907	308.229	99.433	10.212	11.408	8.475	9.208	7.289	7.728	16.114	16.369	2.282	0.766	9.345	8.235	2.124	2.646	20.526	4.899	3.681	3.652	21.058	20.877	49.134	48.757	178.000	178.018	109.022	107.639	3.112	3.106	35.134	34.776
70.707	19.000	10.000	1.044	-4.966	19.000	10.000	1.049	-4.962	86.145	173.908	117.330	33.517	2.019	1.362	32.533	187.769	220.324	755.111	112.386	106.515	101.023	83.658	95.391	31.118	34.218	35.346	40.901	56.165	37.415	137.666	370.057	104.930	89.406	8.427	9.263	8.763	9.539	9.619	10.808	13.473	14.010	7.138	0.743	4.656	30.178	10.944	0.546	6.572	24.949	3.561	3.566	20.000	20.000	47.000	47.000	178.000	178.000	122.657	123.596	3.124	3.121	39.377	39.806
71.717	19.000	10.000	1.000	-5.000	19.000	10.000	1.000	-5.000	82.136	154.777	124.346	23.320	1.884	1.514	19.662	262.595	87.098	6088.701	128.774	105.493	102.796	61.630	79.522	33.050	40.480	29.597	36.190	43.907	1.741	191.425	115.474	175.147	68.555	15.107	15.682	6.984	7.561	8.948	10.378	8.063	8.857	0.532	0.400	12.136	13.005	0.207	0.245	23.094	13.769	3.671	3.655	21.000	20.992	48.172	47.927	178.000	178.000	121.537	120.627	3.182	3.179	38.164	37.927
72.727	19.043	10.000	1.000	-5.000	19.041	10.000	1.000	-5.000	84.567	170.861	125.516	26.790	2.020	1.484	26.539	247.250	104.124	7329.878	154.242	80.421	109.318	103.308	116.437	34.626	42.868	34.272	60.744	47.000	1.400	283.453	699.693	184.511	98.373	16.084	16.889	12.317	12.675	9.115	10.046	8.247	8.907	2.756	3.205	12.079	4.804	1.071	3.265	5.836	1.938	3.705	3.702	21.000	21.000	49.000	49.000	178.000	178.000	137.982	137.514	3.234	3.236	42.468	42.316
73.737	19.143	10.000	1.000	-5.000	19.138	10.000	1.000	-5.000	84.746	164.788	122.816	26.486	1.945	1.449	25.470	254.971	121.311	2085.712	55.034	85.802	96.539	66.607	86.730	52.316	55.252	51.863	67.654	25.962	3.931	133.257	396.716	230.585	136.436	7.648	8.739	8.997	10.059	8.899	9.591	7.495	8.125	4.196	1.605	7.305	40.918	0.170	0.255	10.576	8.262	3.668	3.684	20.335	20.514	48.243	48.386	179.000	179.000	132.849	133.245	3.288	3.300	41.000	41.000
74.747	19.267	10.000	1.000	-5.000	19.261	10.000	1.000	-5.000	82.930	160.009	122.662	23.354	1.929	1.479	23.340	241.948	123.827	1416.739	128.327	82.134	97.883	125.074	124.389	16.807	23.016	51.088	57.546	46.332	3.308	119.079	375.397	135.574	124.917	20.532	21.029	19.069	21.949	6.926	7.432	15.480	15.704	9.263	1.638	2.243	1.838	5.375	0.120	26.299	4.446	3.697	3.695	21.000	21.000	49.000	49.000	180.000	180.000	141.459	141.047	3.210	3.210	43.536	43.412
75.758	19.428	10.000	1.000	-5.000	19.423	10.000	1.000	-5.000	83.975	165.756	125.092	22.756	1.974	1.490	24.532	277.943	97.384	4151.315	101.113	63.648	70.600	107.963	120.586	23.493	34.883	37.291	47.193	33.809	2.108	222.421	269.383	320.902	185.281	9.259	10.159	16.422	17.010	11.041	11.631	11.431	12.429	1.623	1.490	1.235	9.473	3.538	4.736	18.540	9.281	3.563	3.579	20.000	20.000	47.212	47.467	180.000	180.000	133.628	134.632	3.040	3.051	44.106	44.234
76.768	19.594	10.000	1.000	-5.000	19.588	10.000	1.000	-5.000	84.448	166.493	124.901	25.685	1.972	1.479	24.982	231.386	83.470	2711.871	133.519	85.367	91.800	129.920	137.283	30.849	44.364	24.630	43.142	48.446	3.284	118.718	543.155	323.451	72.200	14.781	16.085	9.182	10.011	15.605	16.049	5.896	6.907	1.193	4.082	12.910	1.152	0.135	0.909	14.346	0.259	3.810	3.807	21.000	20.965	50.000	49.976	181.000	181.000	147.500	147.218	3.160	3.157	47.000	46.929
77.778	19.737	10.000	1.000	-5.000	19.731	10.000	1.000	-5.000	85.106	173.695	117.162	31.023	2.041	1.377	32.547	244.078	90.515	701.150	48.792	61.601	76.548	62.105	89.853	23.273	24.810	53.834	68.293	16.697	7.089	152.424	193.238	143.068	70.652	14.684	15.077	10.288	11.802	8.147	8.845	12.636	15.399	5.184	3.062	0.445	15.691	2.893	0.395	0.253	35.073	3.740	3.737	21.000	21.000	49.976	49.864	181.000	181.000	142.547	143.546	3.108	3.106	46.145	46.354
78.788	19.871	10.000	1.000	-5.000	19.866	10.000	1.000	-5.000	85.714	171.824	119.342	30.393	2.005	1.392	30.544	258.104	83.834	981.754	253.884	73.095	83.779	122.164	118.526	13.604	18.359	50.093	74.831	80.832	3.844	250.790	330.796	199.455	61.228	9.044	9.816	7.846	8.936	8.693	9.441	13.695	14.056	1.083	11.442	2.284	7.517	1.454	1.533	2.698	5.413	3.745	3.740	21.000	21.000	49.073	49.001	181.000	181.000	136.406	135.629	3.231	3.230	42.243	41.973
79.798	19.958	10.000	1.000	-5.000	19.954	10.000	1.000	-5.000	84.448	168.206	117.254	30.044	1.992	1.388	30.291	301.158	104.903	2567.227	363.857	51.097	69.024	106.517	113.435	32.272	43.126	31.040	52.288	68.095	6.100	217.742	304.022	105.912	173.781	12.972	13.295	12.713	13.466	6.286	6.887	7.185	7.731	0.499	0.692	15.248	11.712	0.528	3.069	3.403	21.647	3.490	3.493	19.000	19.031	46.001	46.056	181.000	181.000	124.998	125.849	3.079	3.086	40.970	41.191
80.808	20.000	10.000	1.000	-5.000	19.999	10.000	1.000	-5.000	84.567	166.040	120.497	28.323	1.963	1.425	27.429	273.718	103.405	1356.925	84.076	108.436	111.465	115.240	121.650	17.345	23.616	63.751	63.923	33.543	2.789	131.929	322.622	245.884	78.775	7.140	8.114	7.397	7.872	8.043	8.757	11.561	12.181	1.260	6.453	5.225	8.831	1.155	2.053	29.376	2.876	3.877	3.895	21.898	21.976	51.563	51.896	181.000	181.000	140.335	140.539	3.171	3.178	44.000	44.000
81.818	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	84.151	164.054	120.563	26.747	1.950	1.433	26.510	253.677	121.581	623.416	125.160	83.740	93.337	104.868	109.951	28.725	35.873	33.316	38.816	43.315	19.979	374.891	197.469	139.056	118.996	14.747	15.056	22.523	23.479	7.699	8.308	12.960	17.752	0.230	3.008	1.943	16.184	3.821	2.629	0.453	28.079	3.745	3.731	21.000	21.000	49.469	49.267	181.000	181.000	133.916	133.693	3.231	3.221	41.561	41.687
82.828	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	86.083	176.894	126.904	27.193	2.055	1.474	28.260	216.971	77.565	3928.519	107.933	129.217	133.222	102.736	104.830	36.867	50.462	51.434	49.859	42.543	2.855	199.372	458.779	357.270	279.331	7.372	8.090	8.687	9.441	11.801	12.302	11.676	12.108	9.500	0.149	15.600	27.009	10.054	1.942	30.956	8.994	3.394	3.392	19.000	19.000	45.000	45.000	181.000	181.000	111.136	111.650	3.171	3.156	34.701	35.140
83.838	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	84.626	170.102	116.738	32.328	2.010	1.379	31.372	262.163	95.127	4357.280	103.534	89.135	88.872	93.597	97.842	46.501	57.624	60.443	67.120	30.475	3.515	202.232	301.341	113.461	120.504	10.484	11.757	13.687	14.686	7.081	7.751	6.309	6.717	1.569	1.741	8.577	8.847	0.391	0.448	4.199	4.993	3.946	3.957	22.000	22.000	52.598	52.778	181.000	181.000	135.920	135.303	3.216	3.249	42.451	41.745
84.848	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	86.894	179.845	117.649	34.609	2.070	1.354	34.583	349.793	92.433	2322.786	82.878	84.078	85.943	58.081	81.078	76.265	79.601	33.333	51.065	23.782	3.657	126.032	337.109	152.551	46.776	16.080	16.718	6.923	7.317	9.672	10.433	8.323	9.082	3.013	3.473	7.038	9.235	0.521	1.322	4.976	14.005	3.774	3.785	21.000	21.000	50.355	50.560	181.000	181.000	145.344	145.158	3.170	3.170	45.791	45.576
85.859	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	87.083	185.485	116.613	36.208	2.130	1.339	37.131	334.815	88.697	3489.832	60.712	92.468	105.435	129.120	125.285	38.610	47.953	44.881	66.694	19.496	3.633	226.505	488.634	152.530	78.189	13.902	14.774	13.690	14.049	7.758	8.766	8.148	8.811	0.664	45.316	15.236	14.232	0.865	11.386	13.656	17.929	3.590	3.619	20.000	20.000	47.847	48.302	181.000	181.000	132.799	135.583	3.109	3.128	42.735	43.526
86.869	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	86.393	180.537	117.019	36.471	2.090	1.354	35.183	337.089	93.920	3028.352	97.427	104.439	98.934	76.826	96.961	27.503	49.589	44.301	49.422	31.749	4.550	288.609	442.206	140.265	91.710	8.227	9.011	15.342	16.103	5.857	6.050	10.250	12.068	0.643	1.471	18.192	3.068	4.021	6.537	3.654	3.945	3.745	3.706	20.778	20.566	49.642	49.282	181.778	181.566	131.090	128.346	3.099	3.088	41.981	41.373
87.879	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	86.022	175.502	117.275	34.318	2.040	1.363	33.178	275.726	97.250	2476.036	208.560	85.279	103.007	71.879	79.066	37.587	52.333	27.492	65.046	85.703	3.657	174.505	413.365	123.973	99.260	17.580	18.297	15.113	15.961	7.539	8.131	7.368	10.057	1.490	1.001	7.532	2.809	2.402	0.693	13.656	9.619	3.826	3.837	21.000	21.000	50.652	50.815	182.000	182.000	139.109	139.799	3.168	3.156	44.173	44.543
88.889	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	88.561	188.488	120.001	37.347	2.128	1.355	36.335	296.766	117.680	1071.417	75.664	79.855	94.852	127.617	124.809	21.548	23.176	62.206	85.874	27.806	4.151	123.722	781.302	267.981	89.549	20.147	20.837	7.323	7.714	6.704	7.041	6.747	7.111	5.199	0.641	6.352	3.493	2.551	2.835	1.445	12.782	3.638	3.632	20.000	20.000	48.000	48.000	182.000	182.000	137.679	136.757	2.971	2.986	46.826	46.281
89.899	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	86.768	176.350	117.210	33.510	2.032	1.351	33.535	310.623	110.108	4044.233	128.474	125.598	117.138	104.976	95.741	48.652	73.652	43.112	56.093	39.088	3.204	119.713	381.900	120.301	96.190	12.327	13.159	12.069	13.060	15.724	18.083	9.799	11.126	3.974	0.364	1.222	0.260	1.414	0.853	2.372	1.462	3.853	3.840	21.000	21.000	50.900	50.720	182.000	182.000	156.490	156.112	3.106	3.099	50.000	50.000
90.909	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	82.023	157.264	122.050	21.895	1.917	1.488	22.391	301.615	61.899	1689.940	111.081	79.399	86.255	74.181	87.445	22.150	23.912	48.579	53.738	38.822	2.392	158.647	132.285	26.843	169.146	25.774	26.140	8.882	10.054	29.865	29.598	7.585	8.398	8.065	4.303	7.750	44.554	1.763	0.578	3.895	32.458	3.720	3.745	20.200	20.449	49.200	49.449	182.000	182.000	150.648	152.182	3.124	3.127	48.399	48.897
91.919	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	88.561	184.888	116.090	36.875	2.088	1.311	37.210	362.407	140.612	6652.558	141.482	91.443	91.795	92.710	95.555	32.458	45.797	54.511	52.317	37.545	2.628	280.832	454.313	134.763	205.916	10.612	11.582	17.366	18.539	7.246	7.769	6.276	6.469	5.957	0.467	17.209	10.608	1.190	4.384	5.167	1.182	3.786	3.775	20.986	20.880	49.926	49.747	183.000	183.000	154.165	153.136	3.076	3.068	49.972	49.760
92.929	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	86.580	177.621	116.469	33.929	2.052	1.345	34.428	268.295	96.196	5478.973	58.341	97.341	100.746	136.400	123.844	39.000	51.435	23.808	43.620	21.691	2.820	168.391	409.474	194.928	95.610	15.540	18.090	9.418	10.207	6.466	6.871	6.547	7.053	0.570	3.889	15.449	5.613	1.689	0.508	8.811	1.074	3.540	3.542	19.011	19.014	47.006	47.028	184.000	183.979	134.623	135.158	3.050	3.051	43.908	44.149
93.939	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	87.209	179.957	119.066	33.801	2.064	1.365	33.836	242.340	76.986	2403.951	91.726	128.191	127.067	67.682	87.441	40.202	44.220	49.478	54.869	42.028	3.028	189.099	342.427	105.113	130.452	17.354	18.823	7.113	7.674	7.035	7.591	7.833	9.132	12.989	3.897	17.984	4.050	1.716	0.528	29.709	2.983	3.808	3.802	20.947	20.783	50.000	50.000	184.000	184.000	142.256	141.629	3.248	3.243	43.844	43.636
94.949	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	79.628	139.480	118.129	17.807	1.752	1.484	15.307	244.001	71.095	2572.221	77.894	65.686	84.614	85.033	87.063	52.159	62.239	29.548	50.364	26.644	3.488	153.492	129.223	172.315	191.744	16.653	17.351	8.144	9.036	8.859	9.726	6.826	7.196	0.553	9.449	6.457	2.229	2.759	1.020	2.542	1.504	3.696	3.709	20.000	20.000	48.925	48.998	184.000	184.000	142.114	143.191	3.226	3.230	43.656	43.953
95.960	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	84.686	171.169	120.134	28.673	2.021	1.419	29.816	237.801	77.690	3482.230	180.674	76.336	86.565	105.266	103.735	26.478	30.371	47.669	60.873	69.565	2.415	135.270	252.580	153.952	197.688	20.468	20.653	11.428	13.076	7.956	8.697	6.616	7.264	2.173	2.086	0.366	11.375	1.302	0.564	2.812	5.839	3.602	3.590	19.076	19.003	48.205	48.038	185.000	185.000	127.674	127.218	3.183	3.180	40.152	40.006
96.970	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	85.531	177.188	118.499	31.084	2.072	1.385	33.123	304.485	65.737	492.266	106.869	72.637	93.170	62.709	84.411	42.277	50.743	43.141	70.587	39.118	9.534	202.582	281.967	130.859	242.378	7.158	7.897	7.940	8.585	12.521	13.216	7.675	8.285	8.066	0.479	17.840	2.790	23.323	0.498	22.972	23.614	3.854	3.864	21.000	21.000	51.000	51.000	185.000	185.000	147.131	146.887	3.190	3.202	46.523	46.305
97.980	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	85.167	169.417	116.679	30.714	1.989	1.370	31.129	377.377	76.851	3382.167	85.349	75.811	83.153	90.683	105.294	46.984	70.378	64.919	62.700	21.185	3.764	171.182	306.971	79.411	109.160	18.003	18.888	7.755	8.830	10.957	12.353	15.433	15.699	3.162	9.523	5.697	2.453	1.232	4.836	0.842	2.567	3.796	3.787	20.647	20.432	50.647	50.432	185.000	185.000	138.229	138.332	3.192	3.175	43.257	43.433
98.990	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	87.209	174.940	116.371	32.126	2.006	1.334	33.480	213.871	88.320	4327.438	168.527	80.304	86.222	78.496	86.992	27.150	32.596	33.046	35.664	70.979	2.305	260.754	447.062	167.194	66.175	12.684	13.197	12.451	12.984	14.424	14.727	16.651	17.038	7.100	7.284	6.106	7.807	6.459	3.661	10.939	10.959	3.783	3.787	20.000	20.000	50.000	50.000	185.000	185.000	142.568	143.233	3.043	3.049	46.778	46.900
100.000	20.000	10.000	1.000	-5.000	20.000	10.000	1.000	-5.000	80.053	142.377	118.188	26.096	1.779	1.476	16.990	161.255	44.733	1476.833	84.403	60.788	83.627	99.061	113.016	59.942	86.162	46.718	52.698	35.723	2.958	68.980	150.206	177.983	125.802	25.367	27.405	12.652	18.080	7.482	8.039	7.508	8.074	0.718	0.532	1.255	0.557	0.420	0.731	13.332	4.782	3.732	3.730	20.000	20.000	49.000	49.000	185.000	185.000	128.506	128.303	3.153	3.146	41.000	41.000
